Subject,OriginalNumber,Age,Sex,Language,Major,Semester,Session,Cycle,Trial,BaseRate,Stimulus,Response,Matrix,RT,Word
1,11,20,female,native,psychology,1,2,5,2,25,old,old,hit,852,
1,11,20,female,native,psychology,1,2,5,3,25,new,new,cr,743,
1,11,20,female,native,psychology,1,2,5,4,25,new,new,cr,844,
1,11,20,female,native,psychology,1,2,5,5,25,new,new,cr,687,
1,11,20,female,native,psychology,1,2,5,6,25,new,new,cr,520,
1,11,20,female,native,psychology,1,2,5,7,25,old,old,hit,712,
1,11,20,female,native,psychology,1,2,5,8,25,old,old,hit,760,
1,11,20,female,native,psychology,1,2,5,9,25,new,new,cr,918,
1,11,20,female,native,psychology,1,2,5,10,25,new,new,cr,662,
1,11,20,female,native,psychology,1,2,5,11,25,new,old,fa,2168,
1,11,20,female,native,psychology,1,2,5,12,25,new,new,cr,1428,
1,11,20,female,native,psychology,1,2,5,13,25,new,new,cr,662,
1,11,20,female,native,psychology,1,2,5,14,25,new,new,cr,648,
1,11,20,female,native,psychology,1,2,5,15,25,new,new,cr,603,
1,11,20,female,native,psychology,1,2,5,16,25,old,old,hit,768,
1,11,20,female,native,psychology,1,2,5,17,25,new,new,cr,1566,
1,11,20,female,native,psychology,1,2,5,18,25,old,old,hit,811,
1,11,20,female,native,psychology,1,2,5,19,25,new,new,cr,1727,
1,11,20,female,native,psychology,1,2,5,20,25,new,new,cr,980,
1,11,20,female,native,psychology,1,2,5,21,25,old,old,hit,969,
1,11,20,female,native,psychology,1,2,5,22,25,new,new,cr,879,
1,11,20,female,native,psychology,1,2,5,23,25,new,new,cr,832,
1,11,20,female,native,psychology,1,2,5,24,25,new,new,cr,1556,
1,11,20,female,native,psychology,1,2,5,25,25,old,old,hit,1208,
1,11,20,female,native,psychology,1,2,5,26,25,old,new,miss,1380,
1,11,20,female,native,psychology,1,2,5,27,25,old,old,hit,920,
1,11,20,female,native,psychology,1,2,5,28,25,new,new,cr,944,
1,11,20,female,native,psychology,1,2,5,29,25,old,new,miss,1174,
1,11,20,female,native,psychology,1,2,5,30,25,new,new,cr,1163,
1,11,20,female,native,psychology,1,2,5,31,25,new,new,cr,832,
1,11,20,female,native,psychology,1,2,5,32,25,new,new,cr,2067,
1,11,20,female,native,psychology,1,2,5,33,25,new,new,cr,763,
1,11,20,female,native,psychology,1,2,5,34,25,new,new,cr,697,
1,11,20,female,native,psychology,1,2,5,35,25,new,new,cr,1426,
1,11,20,female,native,psychology,1,2,5,36,25,new,new,cr,876,
1,11,20,female,native,psychology,1,2,5,37,25,new,new,cr,693,
1,11,20,female,native,psychology,1,2,5,38,25,new,new,cr,878,
1,11,20,female,native,psychology,1,2,5,39,25,new,new,cr,1543,
1,11,20,female,native,psychology,1,2,5,40,25,new,new,cr,629,
1,11,20,female,native,psychology,1,2,5,41,25,new,new,cr,1208,
1,11,20,female,native,psychology,1,2,5,42,25,new,new,cr,1228,
1,11,20,female,native,psychology,1,2,5,43,25,new,new,cr,861,
1,11,20,female,native,psychology,1,2,5,44,25,old,new,miss,1135,
1,11,20,female,native,psychology,1,2,5,45,25,new,new,cr,2174,
1,11,20,female,native,psychology,1,2,5,46,25,new,new,cr,1985,
1,11,20,female,native,psychology,1,2,5,47,25,old,new,miss,1020,
1,11,20,female,native,psychology,1,2,5,48,25,new,new,cr,2096,
1,11,20,female,native,psychology,1,2,5,49,25,old,new,miss,2326,
1,11,20,female,native,psychology,1,2,5,50,25,new,new,cr,1275,
1,11,20,female,native,psychology,1,2,5,51,25,old,old,hit,2908,
1,11,20,female,native,psychology,1,2,5,52,25,new,new,cr,1040,
1,11,20,female,native,psychology,1,2,5,53,25,new,new,cr,987,
1,11,20,female,native,psychology,1,2,5,54,25,new,new,cr,1592,
1,11,20,female,native,psychology,1,2,5,55,25,new,new,cr,763,
1,11,20,female,native,psychology,1,2,5,56,25,new,new,cr,817,
1,11,20,female,native,psychology,1,2,5,57,25,new,new,cr,829,
1,11,20,female,native,psychology,1,2,5,58,25,old,old,hit,3064,
1,11,20,female,native,psychology,1,2,5,59,25,new,new,cr,854,
1,11,20,female,native,psychology,1,2,5,60,25,new,new,cr,1168,
1,11,20,female,native,psychology,1,2,5,61,25,new,new,cr,1934,
1,11,20,female,native,psychology,1,2,5,62,25,new,new,cr,963,
1,11,20,female,native,psychology,1,2,5,63,25,old,old,hit,809,
1,11,20,female,native,psychology,1,2,5,64,25,new,new,cr,1309,
1,11,20,female,native,psychology,1,2,5,65,25,new,new,cr,1532,
1,11,20,female,native,psychology,1,2,5,66,25,new,new,cr,2026,
1,11,20,female,native,psychology,1,2,5,67,25,new,new,cr,827,
1,11,20,female,native,psychology,1,2,5,68,25,new,new,cr,1126,
1,11,20,female,native,psychology,1,2,5,69,25,new,new,cr,2309,
1,11,20,female,native,psychology,1,2,5,70,25,new,new,cr,755,
1,11,20,female,native,psychology,1,2,5,71,25,old,old,hit,809,
1,11,20,female,native,psychology,1,2,5,72,25,old,new,miss,749,
1,11,20,female,native,psychology,1,2,5,73,25,new,new,cr,859,
1,11,20,female,native,psychology,1,2,5,74,25,new,new,cr,757,
1,11,20,female,native,psychology,1,2,5,75,25,new,new,cr,3467,
1,11,20,female,native,psychology,1,2,5,76,25,old,old,hit,1104,
1,11,20,female,native,psychology,1,2,5,77,25,old,old,hit,3207,
1,11,20,female,native,psychology,1,2,5,78,25,new,new,cr,871,
1,11,20,female,native,psychology,1,2,5,79,25,new,new,cr,1113,
1,11,20,female,native,psychology,1,2,5,80,25,new,new,cr,776,
1,11,20,female,native,psychology,1,2,5,81,25,old,new,miss,1741,
1,11,20,female,native,psychology,1,2,5,82,25,old,old,hit,4378,
1,11,20,female,native,psychology,1,2,5,83,25,new,new,cr,978,
1,11,20,female,native,psychology,1,2,5,84,25,new,new,cr,911,
1,11,20,female,native,psychology,1,2,5,85,25,new,new,cr,855,
1,11,20,female,native,psychology,1,2,5,86,25,old,old,hit,913,
1,11,20,female,native,psychology,1,2,5,87,25,old,old,hit,2864,
1,11,20,female,native,psychology,1,2,5,88,25,new,new,cr,879,
1,11,20,female,native,psychology,1,2,5,89,25,new,new,cr,944,
1,11,20,female,native,psychology,1,2,5,90,25,new,new,cr,1918,
1,11,20,female,native,psychology,1,2,5,91,25,new,new,cr,861,
1,11,20,female,native,psychology,1,2,5,92,25,new,new,cr,2511,
1,11,20,female,native,psychology,1,2,5,93,25,new,new,cr,1164,
1,11,20,female,native,psychology,1,2,5,94,25,new,new,cr,737,
1,11,20,female,native,psychology,1,2,5,95,25,new,new,cr,712,
1,11,20,female,native,psychology,1,2,5,96,25,new,new,cr,873,
1,11,20,female,native,psychology,1,2,5,97,25,new,new,cr,834,
1,11,20,female,native,psychology,1,2,5,98,25,old,old,hit,773,
1,11,20,female,native,psychology,1,2,5,99,25,new,new,cr,874,
1,11,20,female,native,psychology,1,2,5,100,25,new,new,cr,651,
1,11,20,female,native,psychology,1,2,6,1,85,old,old,hit,1414,
1,11,20,female,native,psychology,1,2,6,2,85,old,old,hit,577,
1,11,20,female,native,psychology,1,2,6,3,85,old,old,hit,559,
1,11,20,female,native,psychology,1,2,6,4,85,old,old,hit,709,
1,11,20,female,native,psychology,1,2,6,5,85,new,new,cr,925,
1,11,20,female,native,psychology,1,2,6,6,85,old,old,hit,1109,
1,11,20,female,native,psychology,1,2,6,7,85,new,new,cr,2524,
1,11,20,female,native,psychology,1,2,6,8,85,old,old,hit,896,
1,11,20,female,native,psychology,1,2,6,9,85,old,old,hit,793,
1,11,20,female,native,psychology,1,2,6,10,85,old,old,hit,598,
1,11,20,female,native,psychology,1,2,6,11,85,old,old,hit,682,
1,11,20,female,native,psychology,1,2,6,12,85,old,old,hit,1468,
1,11,20,female,native,psychology,1,2,6,13,85,old,old,hit,765,
1,11,20,female,native,psychology,1,2,6,14,85,old,old,hit,851,
1,11,20,female,native,psychology,1,2,6,15,85,new,new,cr,989,
1,11,20,female,native,psychology,1,2,6,16,85,old,new,miss,1090,
1,11,20,female,native,psychology,1,2,6,17,85,old,old,hit,826,
1,11,20,female,native,psychology,1,2,6,18,85,old,old,hit,765,
1,11,20,female,native,psychology,1,2,6,19,85,old,old,hit,643,
1,11,20,female,native,psychology,1,2,6,20,85,old,old,hit,1246,
1,11,20,female,native,psychology,1,2,6,21,85,old,old,hit,584,
1,11,20,female,native,psychology,1,2,6,22,85,new,new,cr,2205,
1,11,20,female,native,psychology,1,2,6,23,85,old,new,miss,976,
1,11,20,female,native,psychology,1,2,6,24,85,old,old,hit,781,
1,11,20,female,native,psychology,1,2,6,25,85,old,old,hit,2194,
1,11,20,female,native,psychology,1,2,6,26,85,old,old,hit,749,
1,11,20,female,native,psychology,1,2,6,27,85,old,old,hit,643,
1,11,20,female,native,psychology,1,2,6,28,85,old,old,hit,1006,
1,11,20,female,native,psychology,1,2,6,29,85,old,old,hit,650,
1,11,20,female,native,psychology,1,2,6,30,85,new,new,cr,3285,
1,11,20,female,native,psychology,1,2,6,31,85,old,old,hit,2218,
1,11,20,female,native,psychology,1,2,6,32,85,old,old,hit,684,
1,11,20,female,native,psychology,1,2,6,33,85,new,new,cr,1197,
1,11,20,female,native,psychology,1,2,6,34,85,old,old,hit,768,
1,11,20,female,native,psychology,1,2,6,35,85,old,old,hit,1142,
1,11,20,female,native,psychology,1,2,6,36,85,old,old,hit,716,
1,11,20,female,native,psychology,1,2,6,37,85,old,old,hit,692,
1,11,20,female,native,psychology,1,2,6,38,85,old,old,hit,893,
1,11,20,female,native,psychology,1,2,6,39,85,old,old,hit,733,
1,11,20,female,native,psychology,1,2,6,40,85,old,old,hit,1293,
1,11,20,female,native,psychology,1,2,6,41,85,old,old,hit,597,
1,11,20,female,native,psychology,1,2,6,42,85,old,old,hit,874,
1,11,20,female,native,psychology,1,2,6,43,85,old,old,hit,947,
1,11,20,female,native,psychology,1,2,6,44,85,old,old,hit,705,
1,11,20,female,native,psychology,1,2,6,45,85,old,old,hit,2145,
1,11,20,female,native,psychology,1,2,6,46,85,old,old,hit,686,
1,11,20,female,native,psychology,1,2,6,47,85,old,old,hit,807,
1,11,20,female,native,psychology,1,2,6,48,85,new,new,cr,1043,
1,11,20,female,native,psychology,1,2,6,49,85,old,old,hit,709,
1,11,20,female,native,psychology,1,2,6,50,85,old,new,miss,949,
1,11,20,female,native,psychology,1,2,6,51,85,old,old,hit,692,
1,11,20,female,native,psychology,1,2,6,52,85,new,new,cr,1037,
1,11,20,female,native,psychology,1,2,6,53,85,old,old,hit,975,
1,11,20,female,native,psychology,1,2,6,54,85,old,old,hit,628,
1,11,20,female,native,psychology,1,2,6,55,85,old,old,hit,1288,
1,11,20,female,native,psychology,1,2,6,56,85,old,old,hit,608,
1,11,20,female,native,psychology,1,2,6,57,85,old,old,hit,1236,
1,11,20,female,native,psychology,1,2,6,58,85,new,new,cr,1343,
1,11,20,female,native,psychology,1,2,6,59,85,old,old,hit,788,
1,11,20,female,native,psychology,1,2,6,60,85,old,old,hit,1233,
1,11,20,female,native,psychology,1,2,6,61,85,old,old,hit,676,
1,11,20,female,native,psychology,1,2,6,62,85,new,new,cr,829,
1,11,20,female,native,psychology,1,2,6,63,85,old,old,hit,848,
1,11,20,female,native,psychology,1,2,6,64,85,new,new,cr,1731,
1,11,20,female,native,psychology,1,2,6,65,85,old,old,hit,721,
1,11,20,female,native,psychology,1,2,6,66,85,old,old,hit,816,
1,11,20,female,native,psychology,1,2,6,67,85,old,new,miss,1780,
1,11,20,female,native,psychology,1,2,6,68,85,old,old,hit,704,
1,11,20,female,native,psychology,1,2,6,69,85,old,old,hit,584,
1,11,20,female,native,psychology,1,2,6,70,85,old,old,hit,726,
1,11,20,female,native,psychology,1,2,6,71,85,old,old,hit,789,
1,11,20,female,native,psychology,1,2,6,72,85,old,old,hit,1946,
1,11,20,female,native,psychology,1,2,6,73,85,old,old,hit,1295,
1,11,20,female,native,psychology,1,2,6,74,85,old,old,hit,742,
1,11,20,female,native,psychology,1,2,6,75,85,old,old,hit,636,
1,11,20,female,native,psychology,1,2,6,76,85,new,new,cr,3575,
1,11,20,female,native,psychology,1,2,6,77,85,old,old,hit,752,
1,11,20,female,native,psychology,1,2,6,78,85,old,old,hit,631,
1,11,20,female,native,psychology,1,2,6,79,85,old,old,hit,578,
1,11,20,female,native,psychology,1,2,6,80,85,old,old,hit,712,
1,11,20,female,native,psychology,1,2,6,81,85,old,old,hit,952,
1,11,20,female,native,psychology,1,2,6,82,85,old,old,hit,662,
1,11,20,female,native,psychology,1,2,6,83,85,new,new,cr,1425,
1,11,20,female,native,psychology,1,2,6,84,85,old,old,hit,851,
1,11,20,female,native,psychology,1,2,6,85,85,old,old,hit,605,
1,11,20,female,native,psychology,1,2,6,86,85,old,old,hit,1018,
1,11,20,female,native,psychology,1,2,6,87,85,new,new,cr,1701,
1,11,20,female,native,psychology,1,2,6,88,85,old,old,hit,1164,
1,11,20,female,native,psychology,1,2,6,89,85,old,old,hit,930,
1,11,20,female,native,psychology,1,2,6,90,85,old,old,hit,937,
1,11,20,female,native,psychology,1,2,6,91,85,old,new,miss,3592,
1,11,20,female,native,psychology,1,2,6,92,85,new,new,cr,1168,
1,11,20,female,native,psychology,1,2,6,93,85,old,old,hit,717,
1,11,20,female,native,psychology,1,2,6,94,85,old,old,hit,1278,
1,11,20,female,native,psychology,1,2,6,95,85,old,old,hit,934,
1,11,20,female,native,psychology,1,2,6,96,85,old,old,hit,709,
1,11,20,female,native,psychology,1,2,6,97,85,old,old,hit,925,
1,11,20,female,native,psychology,1,2,6,98,85,old,new,miss,1212,
1,11,20,female,native,psychology,1,2,6,99,85,old,old,hit,2328,
1,11,20,female,native,psychology,1,2,6,100,85,old,old,hit,628,
1,11,20,female,native,psychology,1,2,7,1,75,new,new,cr,921,
1,11,20,female,native,psychology,1,2,7,2,75,new,new,cr,1328,
1,11,20,female,native,psychology,1,2,7,3,75,old,old,hit,646,
1,11,20,female,native,psychology,1,2,7,4,75,old,old,hit,681,
1,11,20,female,native,psychology,1,2,7,5,75,old,old,hit,762,
1,11,20,female,native,psychology,1,2,7,6,75,old,old,hit,544,
1,11,20,female,native,psychology,1,2,7,7,75,new,old,fa,759,
1,11,20,female,native,psychology,1,2,7,8,75,new,new,cr,1285,
1,11,20,female,native,psychology,1,2,7,9,75,old,old,hit,710,
1,11,20,female,native,psychology,1,2,7,10,75,old,old,hit,1126,
1,11,20,female,native,psychology,1,2,7,11,75,old,old,hit,612,
1,11,20,female,native,psychology,1,2,7,12,75,new,new,cr,1121,
1,11,20,female,native,psychology,1,2,7,13,75,old,old,hit,736,
1,11,20,female,native,psychology,1,2,7,14,75,old,old,hit,663,
1,11,20,female,native,psychology,1,2,7,15,75,old,old,hit,625,
1,11,20,female,native,psychology,1,2,7,16,75,old,old,hit,725,
1,11,20,female,native,psychology,1,2,7,17,75,old,old,hit,588,
1,11,20,female,native,psychology,1,2,7,18,75,old,old,hit,1049,
1,11,20,female,native,psychology,1,2,7,19,75,old,old,hit,867,
1,11,20,female,native,psychology,1,2,7,20,75,old,old,hit,741,
1,11,20,female,native,psychology,1,2,7,21,75,old,old,hit,700,
1,11,20,female,native,psychology,1,2,7,22,75,old,old,hit,637,
1,11,20,female,native,psychology,1,2,7,23,75,old,old,hit,792,
1,11,20,female,native,psychology,1,2,7,24,75,old,old,hit,629,
1,11,20,female,native,psychology,1,2,7,25,75,new,new,cr,1048,
1,11,20,female,native,psychology,1,2,7,26,75,old,old,hit,634,
1,11,20,female,native,psychology,1,2,7,27,75,new,old,fa,1094,
1,11,20,female,native,psychology,1,2,7,28,75,new,old,fa,1102,
1,11,20,female,native,psychology,1,2,7,29,75,old,old,hit,670,
1,11,20,female,native,psychology,1,2,7,30,75,new,old,fa,2216,
1,11,20,female,native,psychology,1,2,7,31,75,old,old,hit,705,
1,11,20,female,native,psychology,1,2,7,32,75,old,old,hit,1474,
1,11,20,female,native,psychology,1,2,7,33,75,old,old,hit,730,
1,11,20,female,native,psychology,1,2,7,34,75,old,old,hit,817,
1,11,20,female,native,psychology,1,2,7,35,75,old,old,hit,941,
1,11,20,female,native,psychology,1,2,7,36,75,old,old,hit,707,
1,11,20,female,native,psychology,1,2,7,37,75,new,old,fa,1284,
1,11,20,female,native,psychology,1,2,7,38,75,old,old,hit,812,
1,11,20,female,native,psychology,1,2,7,39,75,old,old,hit,752,
1,11,20,female,native,psychology,1,2,7,40,75,old,old,hit,1167,
1,11,20,female,native,psychology,1,2,7,41,75,old,old,hit,2108,
1,11,20,female,native,psychology,1,2,7,42,75,old,old,hit,785,
1,11,20,female,native,psychology,1,2,7,43,75,new,new,cr,918,
1,11,20,female,native,psychology,1,2,7,44,75,new,new,cr,1030,
1,11,20,female,native,psychology,1,2,7,45,75,old,new,miss,4121,
1,11,20,female,native,psychology,1,2,7,46,75,old,old,hit,820,
1,11,20,female,native,psychology,1,2,7,47,75,old,old,hit,727,
1,11,20,female,native,psychology,1,2,7,48,75,old,old,hit,679,
1,11,20,female,native,psychology,1,2,7,49,75,old,old,hit,672,
1,11,20,female,native,psychology,1,2,7,50,75,old,old,hit,666,
1,11,20,female,native,psychology,1,2,7,51,75,new,new,cr,2260,
1,11,20,female,native,psychology,1,2,7,52,75,old,old,hit,3676,
1,11,20,female,native,psychology,1,2,7,53,75,new,new,cr,1072,
1,11,20,female,native,psychology,1,2,7,54,75,old,old,hit,665,
1,11,20,female,native,psychology,1,2,7,55,75,old,old,hit,1347,
1,11,20,female,native,psychology,1,2,7,56,75,old,old,hit,673,
1,11,20,female,native,psychology,1,2,7,57,75,old,old,hit,538,
1,11,20,female,native,psychology,1,2,7,58,75,new,new,cr,1121,
1,11,20,female,native,psychology,1,2,7,59,75,old,old,hit,1016,
1,11,20,female,native,psychology,1,2,7,60,75,old,old,hit,948,
1,11,20,female,native,psychology,1,2,7,61,75,old,old,hit,570,
1,11,20,female,native,psychology,1,2,7,62,75,old,old,hit,720,
1,11,20,female,native,psychology,1,2,7,63,75,old,old,hit,688,
1,11,20,female,native,psychology,1,2,7,64,75,new,new,cr,1857,
1,11,20,female,native,psychology,1,2,7,65,75,old,old,hit,1521,
1,11,20,female,native,psychology,1,2,7,66,75,new,new,cr,984,
1,11,20,female,native,psychology,1,2,7,67,75,old,old,hit,805,
1,11,20,female,native,psychology,1,2,7,68,75,old,old,hit,1105,
1,11,20,female,native,psychology,1,2,7,69,75,old,old,hit,2392,
1,11,20,female,native,psychology,1,2,7,70,75,old,old,hit,986,
1,11,20,female,native,psychology,1,2,7,71,75,old,old,hit,743,
1,11,20,female,native,psychology,1,2,7,72,75,old,old,hit,1590,
1,11,20,female,native,psychology,1,2,7,73,75,new,new,cr,961,
1,11,20,female,native,psychology,1,2,7,74,75,old,old,hit,903,
1,11,20,female,native,psychology,1,2,7,75,75,old,old,hit,1039,
1,11,20,female,native,psychology,1,2,7,76,75,old,old,hit,1794,
1,11,20,female,native,psychology,1,2,7,77,75,new,new,cr,829,
1,11,20,female,native,psychology,1,2,7,78,75,old,old,hit,2151,
1,11,20,female,native,psychology,1,2,7,79,75,old,old,hit,763,
1,11,20,female,native,psychology,1,2,7,80,75,new,new,cr,905,
1,11,20,female,native,psychology,1,2,7,81,75,old,old,hit,1097,
1,11,20,female,native,psychology,1,2,7,82,75,new,old,fa,2505,
1,11,20,female,native,psychology,1,2,7,83,75,new,new,cr,1159,
1,11,20,female,native,psychology,1,2,7,84,75,new,new,cr,1932,
1,11,20,female,native,psychology,1,2,7,85,75,old,old,hit,650,
1,11,20,female,native,psychology,1,2,7,86,75,old,old,hit,3157,
1,11,20,female,native,psychology,1,2,7,87,75,old,old,hit,672,
1,11,20,female,native,psychology,1,2,7,88,75,old,new,miss,1145,
1,11,20,female,native,psychology,1,2,7,89,75,new,new,cr,983,
1,11,20,female,native,psychology,1,2,7,90,75,old,old,hit,908,
1,11,20,female,native,psychology,1,2,7,91,75,old,old,hit,924,
1,11,20,female,native,psychology,1,2,7,92,75,old,old,hit,811,
1,11,20,female,native,psychology,1,2,7,93,75,old,old,hit,839,
1,11,20,female,native,psychology,1,2,7,94,75,old,old,hit,801,
1,11,20,female,native,psychology,1,2,7,95,75,old,old,hit,790,
1,11,20,female,native,psychology,1,2,7,96,75,new,new,cr,2587,
1,11,20,female,native,psychology,1,2,7,97,75,old,old,hit,749,
1,11,20,female,native,psychology,1,2,7,98,75,old,new,miss,1412,
1,11,20,female,native,psychology,1,2,7,99,75,old,old,hit,1079,
1,11,20,female,native,psychology,1,2,7,100,75,old,new,miss,2752,
1,11,20,female,native,psychology,1,3,8,1,85,old,new,miss,2567,
1,11,20,female,native,psychology,1,3,8,2,85,old,new,miss,1482,
1,11,20,female,native,psychology,1,3,8,3,85,new,new,cr,947,
1,11,20,female,native,psychology,1,3,8,4,85,old,old,hit,705,
1,11,20,female,native,psychology,1,3,8,5,85,old,old,hit,785,
1,11,20,female,native,psychology,1,3,8,6,85,old,old,hit,614,
1,11,20,female,native,psychology,1,3,8,7,85,old,old,hit,627,
1,11,20,female,native,psychology,1,3,8,8,85,old,old,hit,606,
1,11,20,female,native,psychology,1,3,8,9,85,old,old,hit,667,
1,11,20,female,native,psychology,1,3,8,10,85,new,new,cr,965,
1,11,20,female,native,psychology,1,3,8,11,85,old,old,hit,682,
1,11,20,female,native,psychology,1,3,8,12,85,old,old,hit,740,
1,11,20,female,native,psychology,1,3,8,13,85,old,old,hit,923,
1,11,20,female,native,psychology,1,3,8,14,85,old,old,hit,4938,
1,11,20,female,native,psychology,1,3,8,15,85,old,old,hit,738,
1,11,20,female,native,psychology,1,3,8,16,85,new,new,cr,1041,
1,11,20,female,native,psychology,1,3,8,17,85,old,old,hit,619,
1,11,20,female,native,psychology,1,3,8,18,85,old,old,hit,799,
1,11,20,female,native,psychology,1,3,8,19,85,old,old,hit,651,
1,11,20,female,native,psychology,1,3,8,20,85,old,old,hit,646,
1,11,20,female,native,psychology,1,3,8,21,85,old,old,hit,641,
1,11,20,female,native,psychology,1,3,8,22,85,old,old,hit,612,
1,11,20,female,native,psychology,1,3,8,23,85,old,old,hit,1040,
1,11,20,female,native,psychology,1,3,8,24,85,old,old,hit,730,
1,11,20,female,native,psychology,1,3,8,25,85,old,old,hit,3762,
