Subject,Age,Sex,Language,Major,Session,Part,Cycle,Trial,BaseRate,Stimulus,Response,Matrix,RT
1,25,female,native,other,1,2,8,57,50,new,new,cr,1083
1,25,female,native,other,1,2,8,58,50,old,old,hit,684
1,25,female,native,other,1,2,8,59,50,new,old,fa,1102
1,25,female,native,other,1,2,8,60,50,new,new,cr,950
1,25,female,native,other,1,2,9,1,90,old,old,hit,1081
1,25,female,native,other,1,2,9,2,90,new,new,cr,778
1,25,female,native,other,1,2,9,3,90,new,new,cr,848
1,25,female,native,other,1,2,9,4,90,old,old,hit,635
1,25,female,native,other,1,2,9,5,90,old,old,hit,759
1,25,female,native,other,1,2,9,6,90,old,old,hit,661
1,25,female,native,other,1,2,9,7,90,old,old,hit,584
1,25,female,native,other,1,2,9,8,90,old,old,hit,902
1,25,female,native,other,1,2,9,9,90,old,old,hit,806
1,25,female,native,other,1,2,9,10,90,old,old,hit,659
1,25,female,native,other,1,2,9,11,90,old,old,hit,637
1,25,female,native,other,1,2,9,12,90,new,new,cr,785
1,25,female,native,other,1,2,9,13,90,old,old,hit,623
1,25,female,native,other,1,2,9,14,90,old,old,hit,747
1,25,female,native,other,1,2,9,15,90,old,old,hit,658
1,25,female,native,other,1,2,9,16,90,old,old,hit,635
1,25,female,native,other,1,2,9,17,90,old,old,hit,583
1,25,female,native,other,1,2,9,18,90,old,old,hit,645
1,25,female,native,other,1,2,9,19,90,old,old,hit,720
1,25,female,native,other,1,2,9,20,90,old,old,hit,560
1,25,female,native,other,1,2,9,21,90,old,old,hit,903
1,25,female,native,other,1,2,9,22,90,old,old,hit,688
1,25,female,native,other,1,2,9,23,90,old,old,hit,953
1,25,female,native,other,1,2,9,24,90,old,old,hit,648
1,25,female,native,other,1,2,9,25,90,old,old,hit,643
1,25,female,native,other,1,2,9,26,90,old,old,hit,566
1,25,female,native,other,1,2,9,27,90,old,old,hit,741
1,25,female,native,other,1,2,9,28,90,old,old,hit,988
1,25,female,native,other,1,2,9,29,90,new,new,cr,705
1,25,female,native,other,1,2,9,30,90,old,old,hit,762
1,25,female,native,other,1,2,9,31,90,old,old,hit,735
1,25,female,native,other,1,2,9,32,90,old,old,hit,695
1,25,female,native,other,1,2,9,33,90,old,old,hit,936
1,25,female,native,other,1,2,9,34,90,old,old,hit,639
1,25,female,native,other,1,2,9,35,90,old,old,hit,699
1,25,female,native,other,1,2,9,36,90,old,old,hit,580
1,25,female,native,other,1,2,9,37,90,old,new,miss,1266
1,25,female,native,other,1,2,9,38,90,old,old,hit,659
1,25,female,native,other,1,2,9,39,90,old,old,hit,830
1,25,female,native,other,1,2,9,40,90,old,new,miss,1041
1,25,female,native,other,1,2,9,41,90,old,old,hit,660
1,25,female,native,other,1,2,9,42,90,old,old,hit,638
1,25,female,native,other,1,2,9,43,90,old,old,hit,546
1,25,female,native,other,1,2,9,44,90,old,old,hit,625
1,25,female,native,other,1,2,9,45,90,old,old,hit,653
1,25,female,native,other,1,2,9,46,90,old,old,hit,1272
1,25,female,native,other,1,2,9,47,90,old,old,hit,664
1,25,female,native,other,1,2,9,48,90,new,new,cr,963
1,25,female,native,other,1,2,9,49,90,old,old,hit,905
1,25,female,native,other,1,2,9,50,90,old,old,hit,697
1,25,female,native,other,1,2,9,51,90,old,old,hit,618
1,25,female,native,other,1,2,9,52,90,old,old,hit,663
1,25,female,native,other,1,2,9,53,90,old,old,hit,921
1,25,female,native,other,1,2,9,54,90,new,new,cr,841
1,25,female,native,other,1,2,9,55,90,old,old,hit,611
1,25,female,native,other,1,2,9,56,90,old,old,hit,1296
1,25,female,native,other,1,2,9,57,90,old,old,hit,872
1,25,female,native,other,1,2,9,58,90,old,old,hit,658
1,25,female,native,other,1,2,9,59,90,old,old,hit,596
1,25,female,native,other,1,2,9,60,90,old,old,hit,690
1,25,female,native,other,1,2,10,1,65,old,old,hit,1119
1,25,female,native,other,1,2,10,2,65,old,old,hit,951
1,25,female,native,other,1,2,10,3,65,old,old,hit,765
1,25,female,native,other,1,2,10,4,65,old,old,hit,588
1,25,female,native,other,1,2,10,5,65,new,new,cr,697
1,25,female,native,other,1,2,10,6,65,old,old,hit,1106
1,25,female,native,other,1,2,10,7,65,old,old,hit,706
1,25,female,native,other,1,2,10,8,65,old,old,hit,714
1,25,female,native,other,1,2,10,9,65,new,old,fa,1323
1,25,female,native,other,1,2,10,10,65,old,old,hit,1050
1,25,female,native,other,1,2,10,11,65,new,new,cr,1420
1,25,female,native,other,1,2,10,12,65,old,old,hit,624
1,25,female,native,other,1,2,10,13,65,old,old,hit,796
1,25,female,native,other,1,2,10,14,65,old,old,hit,688
1,25,female,native,other,1,2,10,15,65,old,old,hit,585
1,25,female,native,other,1,2,10,16,65,new,new,cr,1031
1,25,female,native,other,1,2,10,17,65,new,new,cr,770
1,25,female,native,other,1,2,10,18,65,new,old,fa,872
1,25,female,native,other,1,2,10,19,65,new,new,cr,746
1,25,female,native,other,1,2,10,20,65,old,old,hit,777
1,25,female,native,other,1,2,10,21,65,old,old,hit,727
1,25,female,native,other,1,2,10,22,65,new,new,cr,814
1,25,female,native,other,1,2,10,23,65,old,old,hit,875
1,25,female,native,other,1,2,10,24,65,new,old,fa,804
1,25,female,native,other,1,2,10,25,65,new,new,cr,960
1,25,female,native,other,1,2,10,26,65,old,old,hit,839
1,25,female,native,other,1,2,10,27,65,old,old,hit,761
1,25,female,native,other,1,2,10,28,65,old,old,hit,704
1,25,female,native,other,1,2,10,29,65,old,old,hit,753
1,25,female,native,other,1,2,10,30,65,new,new,cr,799
1,25,female,native,other,1,2,10,31,65,old,old,hit,900
1,25,female,native,other,1,2,10,32,65,old,old,hit,645
1,25,female,native,other,1,2,10,33,65,old,new,miss,1336
1,25,female,native,other,1,2,10,34,65,old,old,hit,703
1,25,female,native,other,1,2,10,35,65,old,old,hit,776
1,25,female,native,other,1,2,10,36,65,old,old,hit,854
1,25,female,native,other,1,2,10,37,65,new,new,cr,921
1,25,female,native,other,1,2,10,38,65,new,new,cr,953
1,25,female,native,other,1,2,10,39,65,new,new,cr,1255
1,25,female,native,other,1,2,10,40,65,new,new,cr,817
1,25,female,native,other,1,2,10,41,65,new,new,cr,917
1,25,female,native,other,1,2,10,42,65,old,old,hit,853
1,25,female,native,other,1,2,10,43,65,old,old,hit,1312
1,25,female,native,other,1,2,10,44,65,new,new,cr,711
1,25,female,native,other,1,2,10,45,65,new,new,cr,999
1,25,female,native,other,1,2,10,46,65,old,old,hit,652
1,25,female,native,other,1,2,10,47,65,old,old,hit,623
1,25,female,native,other,1,2,10,48,65,old,old,hit,707
1,25,female,native,other,1,2,10,49,65,old,old,hit,756
1,25,female,native,other,1,2,10,50,65,old,old,hit,826
1,25,female,native,other,1,2,10,51,65,new,new,cr,710
1,25,female,native,other,1,2,10,52,65,old,old,hit,886
1,25,female,native,other,1,2,10,53,65,old,old,hit,1783
1,25,female,native,other,1,2,10,54,65,old,old,hit,660
1,25,female,native,other,1,2,10,55,65,old,old,hit,998
1,25,female,native,other,1,2,10,56,65,new,new,cr,971
1,25,female,native,other,1,2,10,57,65,new,new,cr,977
1,25,female,native,other,1,2,10,58,65,old,old,hit,1126
1,25,female,native,other,1,2,10,59,65,old,old,hit,892
1,25,female,native,other,1,2,10,60,65,old,old,hit,829
1,25,female,native,other,1,2,11,1,10,new,new,cr,1266
1,25,female,native,other,1,2,11,2,10,new,new,cr,732
1,25,female,native,other,1,2,11,3,10,new,new,cr,684
1,25,female,native,other,1,2,11,4,10,new,new,cr,709
1,25,female,native,other,1,2,11,5,10,new,new,cr,558
1,25,female,native,other,1,2,11,6,10,new,new,cr,677
1,25,female,native,other,1,2,11,7,10,new,new,cr,726
1,25,female,native,other,1,2,11,8,10,new,new,cr,774
1,25,female,native,other,1,2,11,9,10,new,new,cr,788
1,25,female,native,other,1,2,11,10,10,new,new,cr,1073
1,25,female,native,other,1,2,11,11,10,new,new,cr,1122
1,25,female,native,other,1,2,11,12,10,new,new,cr,664
1,25,female,native,other,1,2,11,13,10,new,new,cr,915
1,25,female,native,other,1,2,11,14,10,new,new,cr,595
1,25,female,native,other,1,2,11,15,10,new,new,cr,1248
1,25,female,native,other,1,2,11,16,10,new,new,cr,898
1,25,female,native,other,1,2,11,17,10,new,new,cr,875
1,25,female,native,other,1,2,11,18,10,new,new,cr,549
1,25,female,native,other,1,2,11,19,10,new,new,cr,588
1,25,female,native,other,1,2,11,20,10,new,new,cr,665
1,25,female,native,other,1,2,11,21,10,new,new,cr,644
1,25,female,native,other,1,2,11,22,10,old,new,miss,1207
1,25,female,native,other,1,2,11,23,10,old,new,miss,715
1,25,female,native,other,1,2,11,24,10,new,new,cr,803
1,25,female,native,other,1,2,11,25,10,new,new,cr,1024
1,25,female,native,other,1,2,11,26,10,new,new,cr,620
1,25,female,native,other,1,2,11,27,10,new,new,cr,696
1,25,female,native,other,1,2,11,28,10,new,old,fa,665
1,25,female,native,other,1,2,11,29,10,new,new,cr,747
1,25,female,native,other,1,2,11,30,10,old,old,hit,786
1,25,female,native,other,1,2,11,31,10,new,new,cr,880
1,25,female,native,other,1,2,11,32,10,new,new,cr,897
1,25,female,native,other,1,2,11,33,10,new,new,cr,898
1,25,female,native,other,1,2,11,34,10,new,new,cr,619
1,25,female,native,other,1,2,11,35,10,new,new,cr,631
1,25,female,native,other,1,2,11,36,10,new,new,cr,683
1,25,female,native,other,1,2,11,37,10,new,new,cr,725
1,25,female,native,other,1,2,11,38,10,new,new,cr,661
1,25,female,native,other,1,2,11,39,10,new,new,cr,671
1,25,female,native,other,1,2,11,40,10,new,new,cr,753
1,25,female,native,other,1,2,11,41,10,old,old,hit,800
1,25,female,native,other,1,2,11,42,10,new,new,cr,1013
1,25,female,native,other,1,2,11,43,10,new,new,cr,625
1,25,female,native,other,1,2,11,44,10,new,new,cr,1676
1,25,female,native,other,1,2,11,45,10,new,new,cr,692
1,25,female,native,other,1,2,11,46,10,new,new,cr,638
1,25,female,native,other,1,2,11,47,10,new,new,cr,577
1,25,female,native,other,1,2,11,48,10,new,new,cr,1087
1,25,female,native,other,1,2,11,49,10,old,old,hit,888
1,25,female,native,other,1,2,11,50,10,new,new,cr,873
1,25,female,native,other,1,2,11,51,10,old,old,hit,930
1,25,female,native,other,1,2,11,52,10,new,new,cr,874
1,25,female,native,other,1,2,11,53,10,new,new,cr,795
1,25,female,native,other,1,2,11,54,10,new,new,cr,936
1,25,female,native,other,1,2,11,55,10,new,new,cr,992
1,25,female,native,other,1,2,11,56,10,new,new,cr,860
1,25,female,native,other,1,2,11,57,10,new,new,cr,735
1,25,female,native,other,1,2,11,58,10,new,new,cr,1013
1,25,female,native,other,1,2,11,59,10,new,new,cr,585
1,25,female,native,other,1,2,11,60,10,new,new,cr,559
1,25,female,native,other,1,3,12,1,25,old,old,hit,1138
1,25,female,native,other,1,3,12,2,25,new,new,cr,736
1,25,female,native,other,1,3,12,3,25,new,new,cr,888
1,25,female,native,other,1,3,12,4,25,new,new,cr,713
1,25,female,native,other,1,3,12,5,25,old,old,hit,873
1,25,female,native,other,1,3,12,6,25,old,old,hit,635
1,25,female,native,other,1,3,12,7,25,new,new,cr,1055
1,25,female,native,other,1,3,12,8,25,old,old,hit,1329
1,25,female,native,other,1,3,12,9,25,new,new,cr,759
1,25,female,native,other,1,3,12,10,25,old,old,hit,1725
1,25,female,native,other,1,3,12,11,25,new,new,cr,875
1,25,female,native,other,1,3,12,12,25,new,new,cr,612
1,25,female,native,other,1,3,12,13,25,new,new,cr,657
1,25,female,native,other,1,3,12,14,25,old,new,miss,884
1,25,female,native,other,1,3,12,15,25,old,old,hit,693
1,25,female,native,other,1,3,12,16,25,new,new,cr,1158
1,25,female,native,other,1,3,12,17,25,new,new,cr,1604
1,25,female,native,other,1,3,12,18,25,old,old,hit,824
1,25,female,native,other,1,3,12,19,25,new,new,cr,1315
1,25,female,native,other,1,3,12,20,25,new,new,cr,715
1,25,female,native,other,1,3,12,21,25,old,old,hit,947
1,25,female,native,other,1,3,12,22,25,new,new,cr,714
1,25,female,native,other,1,3,12,23,25,new,new,cr,810
1,25,female,native,other,1,3,12,24,25,new,new,cr,1247
1,25,female,native,other,1,3,12,25,25,new,new,cr,720
1,25,female,native,other,1,3,12,26,25,new,new,cr,568
1,25,female,native,other,1,3,12,27,25,new,new,cr,687
1,25,female,native,other,1,3,12,28,25,new,new,cr,680
1,25,female,native,other,1,3,12,29,25,new,new,cr,722
1,25,female,native,other,1,3,12,30,25,old,old,hit,658
1,25,female,native,other,1,3,12,31,25,new,new,cr,692
1,25,female,native,other,1,3,12,32,25,new,new,cr,917
1,25,female,native,other,1,3,12,33,25,new,new,cr,862
1,25,female,native,other,1,3,12,34,25,new,new,cr,696
1,25,female,native,other,1,3,12,35,25,new,new,cr,705
1,25,female,native,other,1,3,12,36,25,old,old,hit,793
1,25,female,native,other,1,3,12,37,25,new,new,cr,886
1,25,female,native,other,1,3,12,38,25,new,new,cr,848
1,25,female,native,other,1,3,12,39,25,new,new,cr,827
1,25,female,native,other,1,3,12,40,25,old,old,hit,749
1,25,female,native,other,1,3,12,41,25,new,new,cr,1140
1,25,female,native,other,1,3,12,42,25,old,old,hit,699
1,25,female,native,other,1,3,12,43,25,new,new,cr,748
1,25,female,native,other,1,3,12,44,25,new,new,cr,731
1,25,female,native,other,1,3,12,45,25,new,new,cr,683
1,25,female,native,other,1,3,12,46,25,new,new,cr,621
1,25,female,native,other,1,3,12,47,25,new,new,cr,1065
1,25,female,native,other,1,3,12,48,25,new,new,cr,563
1,25,female,native,other,1,3,12,49,25,new,new,cr,513
1,25,female,native,other,1,3,12,50,25,old,old,hit,738
1,25,female,native,other,1,3,12,51,25,new,new,cr,689
1,25,female,native,other,1,3,12,52,25,new,new,cr,754
1,25,female,native,other,1,3,12,53,25,new,new,cr,1337
1,25,female,native,other,1,3,12,54,25,new,new,cr,711
1,25,female,native,other,1,3,12,55,25,new,new,cr,831
1,25,female,native,other,1,3,12,56,25,new,new,cr,634
1,25,female,native,other,1,3,12,57,25,new,new,cr,550
1,25,female,native,other,1,3,12,58,25,new,new,cr,806
1,25,female,native,other,1,3,12,59,25,new,new,cr,634
1,25,female,native,other,1,3,12,60,25,old,old,hit,1774
1,25,female,native,other,1,3,13,1,90,old,old,hit,1238
1,25,female,native,other,1,3,13,2,90,old,old,hit,721
1,25,female,native,other,1,3,13,3,90,old,old,hit,624
1,25,female,native,other,1,3,13,4,90,old,old,hit,620
1,25,female,native,other,1,3,13,5,90,old,old,hit,680
1,25,female,native,other,1,3,13,6,90,old,new,miss,786
1,25,female,native,other,1,3,13,7,90,old,old,hit,616
1,25,female,native,other,1,3,13,8,90,old,old,hit,644
1,25,female,native,other,1,3,13,9,90,old,old,hit,576
1,25,female,native,other,1,3,13,10,90,old,old,hit,558
1,25,female,native,other,1,3,13,11,90,old,old,hit,660
1,25,female,native,other,1,3,13,12,90,old,old,hit,655
1,25,female,native,other,1,3,13,13,90,old,old,hit,609
1,25,female,native,other,1,3,13,14,90,old,old,hit,566
1,25,female,native,other,1,3,13,15,90,old,old,hit,629
1,25,female,native,other,1,3,13,16,90,old,old,hit,1041
1,25,female,native,other,1,3,13,17,90,old,old,hit,627
1,25,female,native,other,1,3,13,18,90,old,old,hit,550
1,25,female,native,other,1,3,13,19,90,old,old,hit,605
1,25,female,native,other,1,3,13,20,90,old,old,hit,570
1,25,female,native,other,1,3,13,21,90,old,old,hit,512
1,25,female,native,other,1,3,13,22,90,old,old,hit,801
1,25,female,native,other,1,3,13,23,90,new,new,cr,854
1,25,female,native,other,1,3,13,24,90,old,old,hit,816
1,25,female,native,other,1,3,13,25,90,old,old,hit,1052
1,25,female,native,other,1,3,13,26,90,old,old,hit,639
1,25,female,native,other,1,3,13,27,90,old,old,hit,602
1,25,female,native,other,1,3,13,28,90,old,old,hit,647
1,25,female,native,other,1,3,13,29,90,old,old,hit,611
1,25,female,native,other,1,3,13,30,90,old,old,hit,567
1,25,female,native,other,1,3,13,31,90,new,new,cr,1110
1,25,female,native,other,1,3,13,32,90,new,new,cr,678
1,25,female,native,other,1,3,13,33,90,old,old,hit,584
1,25,female,native,other,1,3,13,34,90,old,old,hit,941
1,25,female,native,other,1,3,13,35,90,old,old,hit,619
1,25,female,native,other,1,3,13,36,90,new,new,cr,976
1,25,female,native,other,1,3,13,37,90,old,old,hit,693
1,25,female,native,other,1,3,13,38,90,old,old,hit,774
1,25,female,native,other,1,3,13,39,90,old,old,hit,572
1,25,female,native,other,1,3,13,40,90,old,old,hit,698
1,25,female,native,other,1,3,13,41,90,old,old,hit,643
1,25,female,native,other,1,3,13,42,90,old,old,hit,655
1,25,female,native,other,1,3,13,43,90,old,old,hit,593
1,25,female,native,other,1,3,13,44,90,old,old,hit,838
1,25,female,native,other,1,3,13,45,90,old,old,hit,737
1,25,female,native,other,1,3,13,46,90,old,old,hit,897
1,25,female,native,other,1,3,13,47,90,new,new,cr,1170
1,25,female,native,other,1,3,13,48,90,old,old,hit,648
1,25,female,native,other,1,3,13,49,90,new,new,cr,763
1,25,female,native,other,1,3,13,50,90,old,old,hit,1032
1,25,female,native,other,1,3,13,51,90,old,old,hit,627
1,25,female,native,other,1,3,13,52,90,old,old,hit,623
1,25,female,native,other,1,3,13,53,90,old,old,hit,1107
1,25,female,native,other,1,3,13,54,90,old,old,hit,1083
1,25,female,native,other,1,3,13,55,90,old,old,hit,828
1,25,female,native,other,1,3,13,56,90,old,old,hit,2160
1,25,female,native,other,1,3,13,57,90,old,old,hit,2084
1,25,female,native,other,1,3,13,58,90,old,old,hit,636
1,25,female,native,other,1,3,13,59,90,old,old,hit,1024
1,25,female,native,other,1,3,13,60,90,old,old,hit,803
1,25,female,native,other,1,3,14,1,65,new,new,cr,1721
1,25,female,native,other,1,3,14,2,65,old,old,hit,640
1,25,female,native,other,1,3,14,3,65,new,new,cr,627
1,25,female,native,other,1,3,14,4,65,old,old,hit,727
1,25,female,native,other,1,3,14,5,65,old,old,hit,639
1,25,female,native,other,1,3,14,6,65,old,old,hit,666
1,25,female,native,other,1,3,14,7,65,new,new,cr,884
1,25,female,native,other,1,3,14,8,65,new,new,cr,1070
1,25,female,native,other,1,3,14,9,65,new,new,cr,800
1,25,female,native,other,1,3,14,10,65,old,old,hit,917
1,25,female,native,other,1,3,14,11,65,old,old,hit,1084
1,25,female,native,other,1,3,14,12,65,old,old,hit,1645
1,25,female,native,other,1,3,14,13,65,old,old,hit,687
1,25,female,native,other,1,3,14,14,65,new,new,cr,752
1,25,female,native,other,1,3,14,15,65,old,old,hit,663
1,25,female,native,other,1,3,14,16,65,old,old,hit,618
1,25,female,native,other,1,3,14,17,65,new,new,cr,1622
1,25,female,native,other,1,3,14,18,65,old,old,hit,640
1,25,female,native,other,1,3,14,19,65,old,old,hit,676
1,25,female,native,other,1,3,14,20,65,old,old,hit,670
1,25,female,native,other,1,3,14,21,65,old,old,hit,752
1,25,female,native,other,1,3,14,22,65,old,old,hit,607
1,25,female,native,other,1,3,14,23,65,old,old,hit,548
1,25,female,native,other,1,3,14,24,65,old,old,hit,851
1,25,female,native,other,1,3,14,25,65,new,new,cr,822
1,25,female,native,other,1,3,14,26,65,new,new,cr,825
1,25,female,native,other,1,3,14,27,65,old,old,hit,932
1,25,female,native,other,1,3,14,28,65,old,old,hit,660
1,25,female,native,other,1,3,14,29,65,new,new,cr,734
1,25,female,native,other,1,3,14,30,65,new,old,fa,1374
1,25,female,native,other,1,3,14,31,65,old,old,hit,643
1,25,female,native,other,1,3,14,32,65,old,old,hit,622
1,25,female,native,other,1,3,14,33,65,old,old,hit,706
1,25,female,native,other,1,3,14,34,65,old,old,hit,634
1,25,female,native,other,1,3,14,35,65,new,old,fa,678
1,25,female,native,other,1,3,14,36,65,old,old,hit,1072
1,25,female,native,other,1,3,14,37,65,old,old,hit,681
1,25,female,native,other,1,3,14,38,65,new,old,fa,819
1,25,female,native,other,1,3,14,39,65,new,new,cr,839
1,25,female,native,other,1,3,14,40,65,new,new,cr,898
1,25,female,native,other,1,3,14,41,65,old,old,hit,603
1,25,female,native,other,1,3,14,42,65,old,old,hit,839
1,25,female,native,other,1,3,14,43,65,old,old,hit,610
1,25,female,native,other,1,3,14,44,65,old,old,hit,991
1,25,female,native,other,1,3,14,45,65,new,new,cr,756
1,25,female,native,other,1,3,14,46,65,old,old,hit,698
1,25,female,native,other,1,3,14,47,65,new,new,cr,931
1,25,female,native,other,1,3,14,48,65,old,old,hit,882
1,25,female,native,other,1,3,14,49,65,new,old,fa,1044
1,25,female,native,other,1,3,14,50,65,new,old,fa,719
1,25,female,native,other,1,3,14,51,65,old,old,hit,1079
1,25,female,native,other,1,3,14,52,65,new,new,cr,1088
1,25,female,native,other,1,3,14,53,65,new,old,fa,1025
1,25,female,native,other,1,3,14,54,65,old,old,hit,764
1,25,female,native,other,1,3,14,55,65,old,old,hit,1482
1,25,female,native,other,1,3,14,56,65,old,old,hit,771
1,25,female,native,other,1,3,14,57,65,old,old,hit,704
1,25,female,native,other,1,3,14,58,65,old,old,hit,569
1,25,female,native,other,1,3,14,59,65,old,old,hit,975
1,25,female,native,other,1,3,14,60,65,old,old,hit,1045
1,25,female,native,other,1,3,15,1,10,new,new,cr,827
1,25,female,native,other,1,3,15,2,10,new,new,cr,662
1,25,female,native,other,1,3,15,3,10,new,new,cr,745
1,25,female,native,other,1,3,15,4,10,new,new,cr,632
1,25,female,native,other,1,3,15,5,10,new,new,cr,564
1,25,female,native,other,1,3,15,6,10,new,new,cr,643
1,25,female,native,other,1,3,15,7,10,new,new,cr,726
1,25,female,native,other,1,3,15,8,10,new,new,cr,725
1,25,female,native,other,1,3,15,9,10,new,new,cr,757
